,Общая,Этаж,Срок сдачи,Тип жилья,Цена,Комнат,Район,Линк,Жилая,Кухня,Санузел,Балкон/лоджия,Площадь комнат+ обозначение смежных комнат- обозначение изолированных комнат,Высота потолков,Построен,Ремонт,Вид из окон,Планировка,Отделка
866,49,2,,Вторичка,2500000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/243601011/,27,6,1 раздельный,1 балкон,15.3-12.6 м²,"2,8 м",,,,Изолированная,
867,47,1,,Вторичка,2500000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/223540836/,30,6,1 совмещенный,,17.5-13 м²,"2,5 м",1968,Евроремонт,,Изолированная,
868,52,8,,Вторичка,2500000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/242688784/,28,8,1 раздельный,1 балкон,,,,Косметический,,,
869,54,3,,Вторичка,2520000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/242191295/,36,7,1 раздельный,2 балкона,18.7-18.1 м²,"2,8 м",,,Во двор,,
870,57,2,,Вторичка,2500000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/240428128/,31,9,"1 совмещенный, 1 раздельный",1 лоджия,18.9-12.5 м²,"2,6 м",1995,Евроремонт,Во двор,Изолированная,
871,44,2,,Вторичка,2500000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/244725268/,31,5,1 совмещенный,1 балкон,18.1-13.4 м²,"2,5 м",,Евроремонт,,,
872,46,4,,Вторичка,2500000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/243743034/,30,7,,1 балкон,,,,Без ремонта,,,
873,49,2,,Вторичка,2500000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/243668953/,27,6,1 совмещенный,,,,,,,,
874,46,2,,Вторичка,2500000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/241462131/,29,8,1 раздельный,,,"2,75 м",,,,,
875,50,5,,Вторичка,2500000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/232211275/,,,,,,,1953,Евроремонт,На улицу,Изолированная,
876,55,5,,Вторичка,2500000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/244451301/,31,8,1 раздельный,1 балкон,,"2,7 м",2020,Без ремонта,На улицу и двор,Изолированная,
877,46,5,,Вторичка,2560000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/245845220/,31,6,1 раздельный,1 балкон,,"2,55 м",,,,,
878,52,9,,Вторичка,2550000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/241994348/,28,8,1 раздельный,1 балкон,12.7-16 м²,"2,5 м",,,,Изолированная,
879,50,3,,Вторичка,2550000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/236768688/,29,7,1 раздельный,1 лоджия,11.2-17.8 м²,"2,65 м",,,,Изолированная,
880,60,2,,Вторичка,2570000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/242797841/,38,6,1 раздельный,1 балкон,20.1-18 м²,"2,5 м",1951,Евроремонт,Во двор,Изолированная,
881,44,1,,Вторичка,2550000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/246046467/,27,5,1 раздельный,,13.8-13.3 м²,"2,5 м",1968,,,Изолированная,
882,46,2,,Вторичка,2570000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/246575718/,27,11,1 раздельный,1 лоджия,17-10 м²,"2,65 м",2012,Евроремонт,,Изолированная,
883,51,7,,Вторичка,2570000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/230634438/,27,8,1 раздельный,1 лоджия,,"2,75 м",,,,,
884,50,2,,Вторичка,2570000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/242303767/,29,8,1 раздельный,1 лоджия,,,,,,,
885,59,9,,Вторичка,2570000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/244150717/,30,10,1 совмещенный,1 лоджия,,"2,75 м",,,,,
886,41,3,,Вторичка,2570000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/241548066/,28,6,1 совмещенный,,,,,,,,
887,52,9,,Вторичка,2550000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/243607421/,29,8,1 раздельный,1 балкон,,,,,,,
888,51,9,,Вторичка,2570000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/241938309/,29,9,1 раздельный,,,,,,,,
889,51,6,,Вторичка,2550000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/245685736/,31,8,1 раздельный,1 лоджия,,,1987,Евроремонт,Во двор,Изолированная,
890,42,3,,Вторичка,2550000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/246782250/,31,5,1 совмещенный,1 балкон,,"2,65 м",1966,Косметический,На улицу,Смежная,
891,52,5,,Новостройка,2600000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/244989741/,26,11,1 раздельный,1 лоджия,14.3-12.2 м²,,,,,Изолированная,Черновая
892,43,3,,Вторичка,2600000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/244000566/,28,6,1 совмещенный,1 балкон,12.5-16.4 м²,"2,5 м",1972,Евроремонт,,Смежная,
893,53,6,,Вторичка,2620000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/243917881/,30,10,1 раздельный,1 балкон,,"2,75 м",,,,,
894,43,1,,Вторичка,2620000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/243902396/,30,6,,,16-14 м²,"2,5 м",,Евроремонт,На улицу,Изолированная,
895,42,3,,Вторичка,2620000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/244725272/,31,5,1 совмещенный,1 балкон,12.9-18.1 м²,"2,5 м",1966,,На улицу,,
896,50,3,,Вторичка,2600000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/237585216/,29,9,1 раздельный,1 лоджия,17-12 м²,"2,65 м",,,На улицу,Изолированная,
897,50,6,,Вторичка,2620000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/245706268/,29,7,1 раздельный,1 лоджия,20.2-9.4 м²,"2,53 м",,Без ремонта,Во двор,Изолированная,
898,52,7,,Вторичка,2630000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/246526848/,28,8,1 раздельный,1 лоджия,16+12.1 м²,"2,6 м",1975,Без ремонта,Во двор,Изолированная,
899,51,4,,Вторичка,2600000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/241839955/,27,8,1 раздельный,1 балкон,15-12 м²,"3,2 м",,Евроремонт,На улицу и двор,Изолированная,
900,52,2,,Вторичка,2660000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/245605542/,32,9,1 раздельный,1 балкон,,,,Без ремонта,,,
901,45,4,,Вторичка,2660000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/222089665/,26,5,1 совмещенный,1 балкон,,"2,55 м",,,,,
902,54,6,,Вторичка,2670000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/241860568/,30,8,1 раздельный,1 лоджия,,,,,,,
903,45,2,,Вторичка,2650000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/245926396/,28,6,1 совмещенный,,,,,,,,
904,52,2,,Вторичка,2690000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/222091806/,32,9,1 раздельный,1 лоджия,,"2,75 м",,,,,
905,49,3,,Вторичка,2650000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/245667188/,34,9,1 совмещенный,1 лоджия,18-16 м²,"2,6 м",,Евроремонт,На улицу,Изолированная,
906,51,1,,Вторичка,2670000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/243160189/,28,8,1 раздельный,1 лоджия,16.5-11.7 м²,"2,6 м",1980,,На улицу,Изолированная,
907,58,3,,Вторичка,2670000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/235203499/,28,12,1 раздельный,1 лоджия,11.6-16.9 м²,"2,7 м",,Без ремонта,,Изолированная,
908,43,5,,Вторичка,2660000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/246585194/,28,6,1 совмещенный,,15-13 м²,"2,5 м",1965,,,Изолированная,
909,42,4,,Вторичка,2690000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/246652469/,26,6,1 совмещенный,1 балкон,18-8.7 м²,"2,5 м",1962,Евроремонт,,Изолированная,
910,47,1,,Вторичка,2650000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/243292935/,27,8,1 раздельный,1 балкон,11.5-16.3 м²,"2,7 м",,,,Изолированная,
911,49,3,,Вторичка,2650000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/245845233/,29,9,1 раздельный,1 лоджия,,"2,75 м",,,,,
912,51,10,,Вторичка,2700000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/244358309/,38,7,1 раздельный,1 балкон,,"2,75 м",,,,,
913,41,1,,Вторичка,2700000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/223108115/,26,6,1 совмещенный,,12-14 м²,"2,7 м",,Без ремонта,На улицу,Смежная,
914,52,1,,Вторичка,2700000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/244277015/,39,9,1 раздельный,1 балкон,,,,,,,
915,55,1,,Вторичка,2700000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/239137200/,31,8,1 раздельный,,18.2-13.7 м²,"2,95 м",1957,,,Изолированная,
916,52,1,,Вторичка,2760000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/222091822/,32,7,1 раздельный,1 лоджия,,"2,75 м",,,,,
917,39,9,4,Новостройка,2750000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/239434503/,24,4,1 совмещенный,1 лоджия,,,,,Во двор,Изолированная,Черновая
918,45,4,,Вторичка,2760000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/239274659/,29,6,1 совмещенный,1 балкон,19.7-10.2 м²,"2,6 м",,,На улицу,Смежная,
919,50,7,,Вторичка,2750000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/246713509/,28,8,1 раздельный,1 балкон,12.7-16.1 м²,"2,6 м",,,Во двор,Изолированная,
920,47,7,,Вторичка,2770000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/242847292/,28,5,1 совмещенный,1 балкон,19.2-9.6 м²,"2,55 м",1978,,На улицу,Изолированная,
921,45,4,,Вторичка,2759900,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/241704655/,29,6,1 совмещенный,1 балкон,,"2,55 м",,,,,
922,46,7,,Вторичка,2770000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/222085499/,28,5,1 раздельный,1 балкон,,"2,6 м",,,,,
923,72,10,,Вторичка,2770000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/244077126/,37,12,1 совмещенный,,,"2,75 м",,,,,
924,53,10,,Вторичка,2750000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/246673931/,28,8,1 раздельный,1 лоджия,,"2,6 м",1999,Косметический,На улицу,Изолированная,
925,51,5,,Вторичка,2820000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/245419734/,29,7,1 раздельный,1 балкон,17.9-11.4 м²,"2,55 м",1983,,,Изолированная,
926,79,1,,Вторичка,2800000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/239176977/,46,7,1 раздельный,,21-25.8 м²,3 м,1956,,Во двор,Изолированная,
927,53,1,,Вторичка,2800000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/244799872/,29,10,1 раздельный,2 лоджии,13.3-16.1 м²,"2,6 м",1998,,,Изолированная,
928,40,1,,Вторичка,2800000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/229654319/,22,7,1 совмещенный,,16.1-6.4 м²,"2,45 м",1961,Евроремонт,,Изолированная,
929,52,1,,Вторичка,2800000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/242088856/,28,8,1 раздельный,,,,,,,,
930,46,3,,Вторичка,2800000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/244728131/,23,9,1 раздельный,1 лоджия,13.6-10.3 м²,"2,6 м",,Евроремонт,Во двор,Изолированная,
931,51,9,,Вторичка,2850000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/244795228/,31,8,1 раздельный,1 лоджия,15.3-16.5 м²,"2,55 м",1991,Евроремонт,На улицу,Изолированная,
932,48,4,,Вторичка,2870000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/245845256/,27,8,1 раздельный,1 балкон,,,,,,,
933,50,3,,Вторичка,2870000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/246133361/,28,8,1 раздельный,1 лоджия,,,,,,,
934,47,5,,Вторичка,2870000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/245926405/,29,8,1 совмещенный,1 лоджия,,,,,,,
